cases,deaths,countriesAndTerritories,dateRep,countryterritoryCode,popData2019,contintent
1648,98,Greece,2020-12-05,GRC,10716322.0,Europe
0,0,Grenada,2020-12-05,GRD,112003.0,Americas
752,15,Guatemala,2020-12-05,GTM,16604026.0,Americas
19,0,Guinea,2020-12-05,GIN,12771246.0,Africa
0,0,Guinea-Bissau,2020-12-05,GNB,1920922.0,Africa
73,0,Guyana,2020-12-05,GUY,782766.0,Americas
16,0,Haiti,2020-12-05,HTI,11263077.0,Americas
0,0,Holy See,2020-12-05,VAT,,
0,0,Honduras,2020-12-05,HND,9746117.0,Americas
6212,189,Hungary,2020-12-05,HUN,9769949.0,Europe
14,0,Iceland,2020-12-05,ISL,361313.0,Europe
36652,512,India,2020-12-05,IND,1366417754.0,Asia
5803,124,Indonesia,2020-12-05,IDN,270625568.0,Asia
13341,347,Iran,2020-12-05,IRN,82913906.0,Asia
1855,26,Iraq,2020-12-05,IRQ,39309783.0,Asia
263,6,Ireland,2020-12-05,IRL,4941444.0,Europe
695,1,Israel,2020-12-05,ISR,9053300.0,Asia
24110,814,Italy,2020-12-05,ITA,60297396.0,Europe
76,1,Jamaica,2020-12-05,JAM,2948279.0,Americas
2449,36,Japan,2020-12-05,JPN,126264931.0,Asia
3116,51,Jordan,2020-12-05,JOR,10101694.0,Asia
992,46,Kazakhstan,2020-12-05,KAZ,18513930.0,Asia
866,6,Kenya,2020-12-05,KEN,52573973.0,Africa
583,4,"Korea, South",2020-12-05,KOR,51709098.0,Asia
0,0,Kosovo,2020-12-05,XKX,1794248.0,Europe
343,2,Kuwait,2020-12-05,KWT,4207083.0,Asia
440,0,Kyrgyzstan,2020-12-05,KGZ,6456900.0,Asia
0,0,Laos,2020-12-05,LAO,7169455.0,Asia
686,7,Latvia,2020-12-05,LVA,1912789.0,Europe
1478,11,Lebanon,2020-12-05,LBN,6855713.0,Asia
5,0,Lesotho,2020-12-05,LSO,2125268.0,Africa
13,0,Liberia,2020-12-05,LBR,4937374.0,Africa
680,7,Libya,2020-12-05,LBY,6777452.0,Africa
12,0,Liechtenstein,2020-12-05,LIE,38019.0,Europe
2516,26,Lithuania,2020-12-05,LTU,2786844.0,Europe
588,6,Luxembourg,2020-12-05,LUX,619896.0,Europe
0,0,Madagascar,2020-12-05,MDG,26969307.0,Africa
4,0,Malawi,2020-12-05,MWI,18628747.0,Africa
1141,0,Malaysia,2020-12-05,MYS,31949777.0,Asia
37,0,Maldives,2020-12-05,MDV,530953.0,Asia
58,1,Mali,2020-12-05,MLI,19658031.0,Africa
123,1,Malta,2020-12-05,MLT,502653.0,Europe
0,0,Marshall Islands,2020-12-05,MHL,58791.0,Oceania
176,1,Mauritania,2020-12-05,MRT,4525696.0,Africa
0,0,Mauritius,2020-12-05,MUS,1265711.0,Africa
12127,690,Mexico,2020-12-05,MEX,127575529.0,Americas
1522,21,Moldova,2020-12-05,MDA,2657637.0,Europe
0,0,Monaco,2020-12-05,MCO,38964.0,Europe
11,0,Mongolia,2020-12-05,MNG,3225167.0,Asia
535,6,Montenegro,2020-12-05,MNE,622137.0,Europe
3996,73,Morocco,2020-12-05,MAR,36471769.0,Africa
120,1,Mozambique,2020-12-05,MOZ,30366036.0,Africa
205,1,Namibia,2020-12-05,NAM,2494530.0,Africa
1272,16,Nepal,2020-12-05,NPL,28608710.0,Asia
6058,59,Netherlands,2020-12-05,NLD,17332850.0,Europe
9,0,New Zealand,2020-12-05,NZL,4917000.0,Oceania
0,0,Nicaragua,2020-12-05,NIC,6545502.0,Americas
86,1,Niger,2020-12-05,NER,23310715.0,Africa
324,0,Nigeria,2020-12-05,NGA,200963599.0,Africa
1099,30,North Macedonia,2020-12-05,MKD,2083459.0,Europe
430,1,Norway,2020-12-05,NOR,5347896.0,Europe
0,0,Oman,2020-12-05,OMN,4974986.0,Asia
3119,43,Pakistan,2020-12-05,PAK,216565318.0,Asia
2388,13,Panama,2020-12-05,PAN,4246439.0,Americas
0,0,Papua New Guinea,2020-12-05,PNG,8776109.0,Oceania
1022,17,Paraguay,2020-12-05,PRY,7044636.0,Americas
0,0,Peru,2020-12-05,PER,32510453.0,Americas
932,63,Philippines,2020-12-05,PHL,108116615.0,Asia
13236,531,Poland,2020-12-05,POL,37970874.0,Europe
4935,79,Portugal,2020-12-05,PRT,10269417.0,Europe
166,0,Qatar,2020-12-05,QAT,2832067.0,Asia
8062,176,Romania,2020-12-05,ROU,19356544.0,Europe
27078,557,Russia,2020-12-05,RUS,144373535.0,Europe
32,1,Rwanda,2020-12-05,RWA,12626950.0,Africa
0,0,Saint Kitts and Nevis,2020-12-05,KNA,52823.0,Americas
0,0,Saint Lucia,2020-12-05,LCA,182790.0,Americas
0,0,Saint Vincent and the Grenadines,2020-12-05,VCT,110589.0,Americas
42,1,San Marino,2020-12-05,SMR,33860.0,Europe
2,0,Sao Tome and Principe,2020-12-05,STP,215056.0,Africa
234,10,Saudi Arabia,2020-12-05,SAU,34268528.0,Asia
80,1,Senegal,2020-12-05,SEN,16296364.0,Africa
7782,69,Serbia,2020-12-05,SRB,6944975.0,Europe
1,0,Seychelles,2020-12-05,SYC,97625.0,Africa
4,0,Sierra Leone,2020-12-05,SLE,7813215.0,Africa
3,0,Singapore,2020-12-05,SGP,5703569.0,Asia
2184,27,Slovakia,2020-12-05,SVK,5454073.0,Europe
1784,61,Slovenia,2020-12-05,SVN,2087946.0,Europe
0,0,Solomon Islands,2020-12-05,SLB,669823.0,Oceania
0,0,Somalia,2020-12-05,SOM,15442905.0,Africa
4932,160,South Africa,2020-12-05,ZAF,58558270.0,Africa
0,0,South Sudan,2020-12-05,SSD,11062113.0,Africa
8745,214,Spain,2020-12-05,ESP,47076781.0,Europe
521,1,Sri Lanka,2020-12-05,LKA,21803000.0,Asia
0,0,Sudan,2020-12-05,SDN,42813238.0,Africa
0,0,Suriname,2020-12-05,SUR,581372.0,Americas
6269,60,Sweden,2020-12-05,SWE,10285453.0,Europe
4382,112,Switzerland,2020-12-05,CHE,8574832.0,Europe
86,5,Syria,2020-12-05,SYR,17070135.0,Asia
4,0,Taiwan*,2020-12-05,CNG1925,,
41,0,Tajikistan,2020-12-05,TJK,9321018.0,Asia
0,0,Tanzania,2020-12-05,TZA,58005463.0,Africa
19,0,Thailand,2020-12-05,THA,69625582.0,Asia
0,0,Timor-Leste,2020-12-05,TLS,1293119.0,Asia
12,0,Togo,2020-12-05,TGO,8082366.0,Africa
10,0,Trinidad and Tobago,2020-12-05,TTO,1394973.0,Americas
2620,122,Tunisia,2020-12-05,TUN,11694719.0,Africa
32736,193,Turkey,2020-12-05,TUR,83429615.0,Asia
227885,2607,US,2020-12-05,USA,328239523.0,Americas
286,0,Uganda,2020-12-05,UGA,44269594.0,Africa
15456,247,Ukraine,2020-12-05,UKR,44385155.0,Europe
1311,1,United Arab Emirates,2020-12-05,ARE,9770529.0,Asia
16382,504,United Kingdom,2020-12-05,GBR,66834405.0,Europe
276,0,Uruguay,2020-12-05,URY,3461734.0,Americas
320,0,Uzbekistan,2020-12-05,UZB,33580650.0,Asia
0,0,Vanuatu,2020-12-05,VUT,299882.0,Oceania
329,4,Venezuela,2020-12-05,VEN,28515829.0,Americas
0,0,Vietnam,2020-12-05,VNM,96462106.0,Asia
1968,17,West Bank and Gaza,2020-12-05,PSE,4685306.0,Asia
0,0,Western Sahara,2020-12-05,ESH,,
28,3,Yemen,2020-12-05,YEM,29161922.0,Asia
127,7,Zambia,2020-12-05,ZMB,17861030.0,Africa
123,1,Zimbabwe,2020-12-05,ZWE,14645468.0,Africa
-262,19,Afghanistan,2020-12-04,AFG,38041754.0,Asia
782,13,Albania,2020-12-04,ALB,2854191.0,Europe
843,16,Algeria,2020-12-04,DZA,43053054.0,Africa
62,1,Andorra,2020-12-04,AND,77142.0,Europe
42,1,Angola,2020-12-04,AGO,31825295.0,Africa
0,0,Antigua and Barbuda,2020-12-04,ATG,97118.0,Americas
7629,149,Argentina,2020-12-04,ARG,44938712.0,Americas
1277,26,Armenia,2020-12-04,ARM,2957731.0,Asia
10,0,Australia,2020-12-04,AUS,25364307.0,Oceania
3969,92,Austria,2020-12-04,AUT,8877067.0,Europe
4189,40,Azerbaijan,2020-12-04,AZE,10023318.0,Asia
6,0,Bahamas,2020-12-04,BHS,389482.0,Americas
162,0,Bahrain,2020-12-04,BHR,1641172.0,Asia
2316,35,Bangladesh,2020-12-04,BGD,163046161.0,Asia
2,0,Barbados,2020-12-04,BRB,287025.0,Americas
1701,7,Belarus,2020-12-04,BLR,9466856.0,Europe
2605,122,Belgium,2020-12-04,BEL,11484055.0,Europe
1382,16,Belize,2020-12-04,BLZ,390353.0,Americas
0,0,Benin,2020-12-04,BEN,11801151.0,Africa
3,0,Bhutan,2020-12-04,BTN,763092.0,Asia
192,10,Bolivia,2020-12-04,BOL,11513100.0,Americas
1161,39,Bosnia and Herzegovina,2020-12-04,BIH,3301000.0,Europe
789,0,Botswana,2020-12-04,BWA,2303697.0,Africa
50434,755,Brazil,2020-12-04,BRA,211049527.0,Americas
0,0,Brunei,2020-12-04,BRN,433285.0,Asia
3280,156,Bulgaria,2020-12-04,BGR,6975761.0,Europe
52,0,Burkina Faso,2020-12-04,BFA,20321378.0,Africa
1418,30,Burma,2020-12-04,MMR,54045420.0,Asia
3,0,Burundi,2020-12-04,BDI,11530580.0,Africa
71,1,Cabo Verde,2020-12-04,CPV,549935.0,Africa
4,0,Cambodia,2020-12-04,KHM,16486542.0,Asia
0,0,Cameroon,2020-12-04,CMR,25876380.0,Africa
6264,81,Canada,2020-12-04,CAN,37589262.0,Americas
0,0,Central African Republic,2020-12-04,CAF,4745185.0,Africa
3,0,Chad,2020-12-04,TCD,15946876.0,Africa
1508,81,Chile,2020-12-04,CHL,18952038.0,Americas
108,1,China,2020-12-04,CHN,1397715000.0,Asia
9233,188,Colombia,2020-12-04,COL,50339443.0,Americas
2,0,Comoros,2020-12-04,COM,850886.0,Africa
0,0,Congo (Brazzaville),2020-12-04,COG,5380508.0,Africa
145,1,Congo (Kinshasa),2020-12-04,COD,86790567.0,Africa
1165,18,Costa Rica,2020-12-04,CRI,5047561.0,Americas
28,0,Cote d'Ivoire,2020-12-04,CIV,25716544.0,Africa
4534,48,Croatia,2020-12-04,HRV,4067500.0,Europe
75,0,Cuba,2020-12-04,CUB,11333483.0,Americas
348,2,Cyprus,2020-12-04,CYP,1198575.0,Asia
4621,126,Czechia,2020-12-04,CZE,10669709.0,Europe
1605,6,Denmark,2020-12-04,DNK,5818553.0,Europe
7,0,Djibouti,2020-12-04,DJI,973560.0,Africa
0,0,Dominica,2020-12-04,DMA,71808.0,Americas
812,1,Dominican Republic,2020-12-04,DOM,10738958.0,Americas
1008,50,Ecuador,2020-12-04,ECU,17373662.0,Americas
432,19,Egypt,2020-12-04,EGY,100388073.0,Africa
0,5,El Salvador,2020-12-04,SLV,6453553.0,Americas
3,0,Equatorial Guinea,2020-12-04,GNQ,1355986.0,Africa
17,0,Eritrea,2020-12-04,ERI,,Africa
450,1,Estonia,2020-12-04,EST,1326590.0,Europe
19,0,Eswatini,2020-12-04,SWZ,1148130.0,Africa
595,9,Ethiopia,2020-12-04,ETH,112078730.0,Africa
0,0,Fiji,2020-12-04,FJI,889953.0,Oceania
540,0,Finland,2020-12-04,FIN,5520314.0,Europe
12661,324,France,2020-12-04,FRA,67059887.0,Europe
0,0,Gabon,2020-12-04,GAB,2172579.0,Africa
2,0,Gambia,2020-12-04,GMB,2347706.0,Africa
4260,45,Georgia,2020-12-04,GEO,3720382.0,Asia
23591,438,Germany,2020-12-04,DEU,83132799.0,Europe
0,0,Ghana,2020-12-04,GHA,30417856.0,Africa
1882,100,Greece,2020-12-04,GRC,10716322.0,Europe
0,0,Grenada,2020-12-04,GRD,112003.0,Americas
593,18,Guatemala,2020-12-04,GTM,16604026.0,Americas
24,0,Guinea,2020-12-04,GIN,12771246.0,Africa
0,0,Guinea-Bissau,2020-12-04,GNB,1920922.0,Africa
79,0,Guyana,2020-12-04,GUY,782766.0,Americas
18,0,Haiti,2020-12-04,HTI,11263077.0,Americas
0,0,Holy See,2020-12-04,VAT,,
616,8,Honduras,2020-12-04,HND,9746117.0,Americas
6635,182,Hungary,2020-12-04,HUN,9769949.0,Europe
35,0,Iceland,2020-12-04,ISL,361313.0,Europe
36595,540,India,2020-12-04,IND,1366417754.0,Asia
8369,156,Indonesia,2020-12-04,IDN,270625568.0,Asia
13922,358,Iran,2020-12-04,IRN,82913906.0,Asia
2039,21,Iraq,2020-12-04,IRQ,39309783.0,Asia
162,6,Ireland,2020-12-04,IRL,4941444.0,Europe
1423,8,Israel,2020-12-04,ISR,9053300.0,Asia
23219,993,Italy,2020-12-04,ITA,60297396.0,Europe
47,1,Jamaica,2020-12-04,JAM,2948279.0,Americas
2506,33,Japan,2020-12-04,JPN,126264931.0,Asia
4029,55,Jordan,2020-12-04,JOR,10101694.0,Asia
1044,2,Kazakhstan,2020-12-04,KAZ,18513930.0,Asia
1253,16,Kenya,2020-12-04,KEN,52573973.0,Africa
629,7,"Korea, South",2020-12-04,KOR,51709098.0,Asia
0,0,Kosovo,2020-12-04,XKX,1794248.0,Europe
314,2,Kuwait,2020-12-04,KWT,4207083.0,Asia
420,8,Kyrgyzstan,2020-12-04,KGZ,6456900.0,Asia
0,0,Laos,2020-12-04,LAO,7169455.0,Asia
930,11,Latvia,2020-12-04,LVA,1912789.0,Europe
1520,12,Lebanon,2020-12-04,LBN,6855713.0,Asia
3,0,Lesotho,2020-12-04,LSO,2125268.0,Africa
68,0,Liberia,2020-12-04,LBR,4937374.0,Africa
762,12,Libya,2020-12-04,LBY,6777452.0,Africa
21,1,Liechtenstein,2020-12-04,LIE,38019.0,Europe
4551,45,Lithuania,2020-12-04,LTU,2786844.0,Europe
627,5,Luxembourg,2020-12-04,LUX,619896.0,Europe
172,4,Madagascar,2020-12-04,MDG,26969307.0,Africa
3,0,Malawi,2020-12-04,MWI,18628747.0,Africa
1075,11,Malaysia,2020-12-04,MYS,31949777.0,Asia
36,0,Maldives,2020-12-04,MDV,530953.0,Asia
43,1,Mali,2020-12-04,MLI,19658031.0,Africa
96,2,Malta,2020-12-04,MLT,502653.0,Europe
0,0,Marshall Islands,2020-12-04,MHL,58791.0,Oceania
142,2,Mauritania,2020-12-04,MRT,4525696.0,Africa
0,0,Mauritius,2020-12-04,MUS,1265711.0,Africa
11030,608,Mexico,2020-12-04,MEX,127575529.0,Americas
1727,20,Moldova,2020-12-04,MDA,2657637.0,Europe
9,0,Monaco,2020-12-04,MCO,38964.0,Europe
12,0,Mongolia,2020-12-04,MNG,3225167.0,Asia
581,6,Montenegro,2020-12-04,MNE,622137.0,Europe
4434,78,Morocco,2020-12-04,MAR,36471769.0,Africa
52,0,Mozambique,2020-12-04,MOZ,30366036.0,Africa
122,0,Namibia,2020-12-04,NAM,2494530.0,Africa
1343,13,Nepal,2020-12-04,NPL,28608710.0,Asia
5744,61,Netherlands,2020-12-04,NLD,17332850.0,Europe
0,0,New Zealand,2020-12-04,NZL,4917000.0,Oceania
0,0,Nicaragua,2020-12-04,NIC,6545502.0,Americas
0,0,Niger,2020-12-04,NER,23310715.0,Africa
343,2,Nigeria,2020-12-04,NGA,200963599.0,Africa
1341,22,North Macedonia,2020-12-04,MKD,2083459.0,Europe
402,2,Norway,2020-12-04,NOR,5347896.0,Europe
184,5,Oman,2020-12-04,OMN,4974986.0,Asia
3262,55,Pakistan,2020-12-04,PAK,216565318.0,Asia
1880,27,Panama,2020-12-04,PAN,4246439.0,Americas
2,0,Papua New Guinea,2020-12-04,PNG,8776109.0,Oceania
995,13,Paraguay,2020-12-04,PRY,7044636.0,Americas
3470,110,Peru,2020-12-04,PER,32510453.0,Americas
1056,10,Philippines,2020-12-04,PHL,108116615.0,Asia
14863,620,Poland,2020-12-04,POL,37970874.0,Europe
3772,79,Portugal,2020-12-04,PRT,10269417.0,Europe
221,0,Qatar,2020-12-04,QAT,2832067.0,Asia
7661,211,Romania,2020-12-04,ROU,19356544.0,Europe
27829,543,Russia,2020-12-04,RUS,144373535.0,Europe
17,0,Rwanda,2020-12-04,RWA,12626950.0,Africa
0,0,Saint Kitts and Nevis,2020-12-04,KNA,52823.0,Americas
1,0,Saint Lucia,2020-12-04,LCA,182790.0,Americas
2,0,Saint Vincent and the Grenadines,2020-12-04,VCT,110589.0,Americas
27,0,San Marino,2020-12-04,SMR,33860.0,Europe
0,0,Sao Tome and Principe,2020-12-04,STP,215056.0,Africa
230,11,Saudi Arabia,2020-12-04,SAU,34268528.0,Asia
44,1,Senegal,2020-12-04,SEN,16296364.0,Africa
7802,61,Serbia,2020-12-04,SRB,6944975.0,Europe
0,0,Seychelles,2020-12-04,SYC,97625.0,Africa
0,0,Sierra Leone,2020-12-04,SLE,7813215.0,Africa
9,0,Singapore,2020-12-04,SGP,5703569.0,Asia
1982,32,Slovakia,2020-12-04,SVK,5454073.0,Europe
1783,45,Slovenia,2020-12-04,SVN,2087946.0,Europe
0,0,Solomon Islands,2020-12-04,SLB,669823.0,Oceania
0,0,Somalia,2020-12-04,SOM,15442905.0,Africa
4400,94,South Africa,2020-12-04,ZAF,58558270.0,Africa
36,1,South Sudan,2020-12-04,SSD,11062113.0,Africa
10127,254,Spain,2020-12-04,ESP,47076781.0,Europe
628,5,Sri Lanka,2020-12-04,LKA,21803000.0,Asia
281,6,Sudan,2020-12-04,SDN,42813238.0,Africa
2,0,Suriname,2020-12-04,SUR,581372.0,Americas
6485,35,Sweden,2020-12-04,SWE,10285453.0,Europe
4455,136,Switzerland,2020-12-04,CHE,8574832.0,Europe
88,6,Syria,2020-12-04,SYR,17070135.0,Asia
1,0,Taiwan*,2020-12-04,CNG1925,,
39,0,Tajikistan,2020-12-04,TJK,9321018.0,Asia
0,0,Tanzania,2020-12-04,TZA,58005463.0,Africa
27,0,Thailand,2020-12-04,THA,69625582.0,Asia
0,0,Timor-Leste,2020-12-04,TLS,1293119.0,Asia
25,0,Togo,2020-12-04,TGO,8082366.0,Africa
21,0,Trinidad and Tobago,2020-12-04,TTO,1394973.0,Americas
0,0,Tunisia,2020-12-04,TUN,11694719.0,Africa
32381,187,Turkey,2020-12-04,TUR,83429615.0,Asia
217664,2879,US,2020-12-04,USA,328239523.0,Americas
203,0,Uganda,2020-12-04,UGA,44269594.0,Africa
14812,254,Ukraine,2020-12-04,UKR,44385155.0,Europe
1317,5,United Arab Emirates,2020-12-04,ARE,9770529.0,Asia
14951,414,United Kingdom,2020-12-04,GBR,66834405.0,Europe
230,0,Uruguay,2020-12-04,URY,3461734.0,Americas
96,0,Uzbekistan,2020-12-04,UZB,33580650.0,Asia
0,0,Vanuatu,2020-12-04,VUT,299882.0,Oceania
481,4,Venezuela,2020-12-04,VEN,28515829.0,Americas
3,0,Vietnam,2020-12-04,VNM,96462106.0,Asia
2516,17,West Bank and Gaza,2020-12-04,PSE,4685306.0,Asia
0,0,Western Sahara,2020-12-04,ESH,,
22,3,Yemen,2020-12-04,YEM,29161922.0,Asia
30,0,Zambia,2020-12-04,ZMB,17861030.0,Africa
295,3,Zimbabwe,2020-12-04,ZWE,14645468.0,Africa
263,25,Afghanistan,2020-12-03,AFG,38041754.0,Asia
705,17,Albania,2020-12-03,ALB,2854191.0,Europe
932,17,Algeria,2020-12-03,DZA,43053054.0,Africa
52,0,Andorra,2020-12-03,AND,77142.0,Europe
68,1,Angola,2020-12-03,AGO,31825295.0,Africa
2,0,Antigua and Barbuda,2020-12-03,ATG,97118.0,Americas
7533,228,Argentina,2020-12-03,ARG,44938712.0,Americas
1264,35,Armenia,2020-12-03,ARM,2957731.0,Asia
16,0,Australia,2020-12-03,AUS,25364307.0,Oceania
3972,121,Austria,2020-12-03,AUT,8877067.0,Europe
3942,37,Azerbaijan,2020-12-03,AZE,10023318.0,Asia
0,0,Bahamas,2020-12-03,BHS,389482.0,Americas
133,0,Bahrain,2020-12-03,BHR,1641172.0,Asia
2198,38,Bangladesh,2020-12-03,BGD,163046161.0,Asia
1,0,Barbados,2020-12-03,BRB,287025.0,Americas
1689,8,Belarus,2020-12-03,BLR,9466856.0,Europe
3040,125,Belgium,2020-12-03,BEL,11484055.0,Europe
0,0,Belize,2020-12-03,BLZ,390353.0,Americas
40,1,Benin,2020-12-03,BEN,11801151.0,Africa
1,0,Bhutan,2020-12-03,BTN,763092.0,Asia
184,9,Bolivia,2020-12-03,BOL,11513100.0,Americas
1293,46,Bosnia and Herzegovina,2020-12-03,BIH,3301000.0,Europe
0,0,Botswana,2020-12-03,BWA,2303697.0,Africa
49863,698,Brazil,2020-12-03,BRA,211049527.0,Americas
0,0,Brunei,2020-12-03,BRN,433285.0,Asia
3138,159,Bulgaria,2020-12-03,BGR,6975761.0,Europe
79,0,Burkina Faso,2020-12-03,BFA,20321378.0,Africa
1411,26,Burma,2020-12-03,MMR,54045420.0,Asia
0,0,Burundi,2020-12-03,BDI,11530580.0,Africa
51,0,Cabo Verde,2020-12-03,CPV,549935.0,Africa
2,0,Cambodia,2020-12-03,KHM,16486542.0,Asia
0,0,Cameroon,2020-12-03,CMR,25876380.0,Africa
6454,113,Canada,2020-12-03,CAN,37589262.0,Americas
0,0,Central African Republic,2020-12-03,CAF,4745185.0,Africa
5,0,Chad,2020-12-03,TCD,15946876.0,Africa
1034,8,Chile,2020-12-03,CHL,18952038.0,Americas
120,1,China,2020-12-03,CHN,1397715000.0,Asia
9297,183,Colombia,2020-12-03,COL,50339443.0,Americas
0,0,Comoros,2020-12-03,COM,850886.0,Africa
0,0,Congo (Brazzaville),2020-12-03,COG,5380508.0,Africa
128,1,Congo (Kinshasa),2020-12-03,COD,86790567.0,Africa
1168,8,Costa Rica,2020-12-03,CRI,5047561.0,Americas
27,0,Cote d'Ivoire,2020-12-03,CIV,25716544.0,Africa
3539,55,Croatia,2020-12-03,HRV,4067500.0,Europe
75,0,Cuba,2020-12-03,CUB,11333483.0,Americas
292,3,Cyprus,2020-12-03,CYP,1198575.0,Asia
4568,108,Czechia,2020-12-03,CZE,10669709.0,Europe
1586,6,Denmark,2020-12-03,DNK,5818553.0,Europe
2,0,Djibouti,2020-12-03,DJI,973560.0,Africa
0,0,Dominica,2020-12-03,DMA,71808.0,Americas
895,1,Dominican Republic,2020-12-03,DOM,10738958.0,Americas
1203,61,Ecuador,2020-12-03,ECU,17373662.0,Americas
421,28,Egypt,2020-12-03,EGY,100388073.0,Africa
0,9,El Salvador,2020-12-03,SLV,6453553.0,Americas
0,0,Equatorial Guinea,2020-12-03,GNQ,1355986.0,Africa
0,0,Eritrea,2020-12-03,ERI,,Africa
522,1,Estonia,2020-12-03,EST,1326590.0,Europe
13,0,Eswatini,2020-12-03,SWZ,1148130.0,Africa
430,6,Ethiopia,2020-12-03,ETH,112078730.0,Africa
0,0,Fiji,2020-12-03,FJI,889953.0,Oceania
420,9,Finland,2020-12-03,FIN,5520314.0,Europe
0,0,France,2020-12-03,FRA,67059887.0,Europe
25,0,Gabon,2020-12-03,GAB,2172579.0,Africa
22,0,Gambia,2020-12-03,GMB,2347706.0,Africa
4033,39,Georgia,2020-12-03,GEO,3720382.0,Asia
23275,482,Germany,2020-12-03,DEU,83132799.0,Europe
0,0,Ghana,2020-12-03,GHA,30417856.0,Africa
2185,89,Greece,2020-12-03,GRC,10716322.0,Europe
0,0,Grenada,2020-12-03,GRD,112003.0,Americas
686,13,Guatemala,2020-12-03,GTM,16604026.0,Americas
24,0,Guinea,2020-12-03,GIN,12771246.0,Africa
0,0,Guinea-Bissau,2020-12-03,GNB,1920922.0,Africa
26,0,Guyana,2020-12-03,GUY,782766.0,Americas
17,0,Haiti,2020-12-03,HTI,11263077.0,Americas
0,0,Holy See,2020-12-03,VAT,,
891,12,Honduras,2020-12-03,HND,9746117.0,Americas
4136,165,Hungary,2020-12-03,HUN,9769949.0,Europe
0,0,Iceland,2020-12-03,ISL,361313.0,Europe
35551,526,India,2020-12-03,IND,1366417754.0,Asia
5533,118,Indonesia,2020-12-03,IDN,270625568.0,Asia
13621,362,Iran,2020-12-03,IRN,82913906.0,Asia
1961,34,Iraq,2020-12-03,IRQ,39309783.0,Asia
268,5,Ireland,2020-12-03,IRL,4941444.0,Europe
1492,6,Israel,2020-12-03,ISR,9053300.0,Asia
20709,684,Italy,2020-12-03,ITA,60297396.0,Europe
54,0,Jamaica,2020-12-03,JAM,2948279.0,Americas
2456,32,Japan,2020-12-03,JPN,126264931.0,Asia
3591,52,Jordan,2020-12-03,JOR,10101694.0,Asia
777,2,Kazakhstan,2020-12-03,KAZ,18513930.0,Asia
961,10,Kenya,2020-12-03,KEN,52573973.0,Africa
540,3,"Korea, South",2020-12-03,KOR,51709098.0,Asia
0,0,Kosovo,2020-12-03,XKX,1794248.0,Europe
268,1,Kuwait,2020-12-03,KWT,4207083.0,Asia
335,2,Kyrgyzstan,2020-12-03,KGZ,6456900.0,Asia
0,0,Laos,2020-12-03,LAO,7169455.0,Asia
690,14,Latvia,2020-12-03,LVA,1912789.0,Europe
1842,22,Lebanon,2020-12-03,LBN,6855713.0,Asia
5,0,Lesotho,2020-12-03,LSO,2125268.0,Africa
0,0,Liberia,2020-12-03,LBR,4937374.0,Africa
670,4,Libya,2020-12-03,LBY,6777452.0,Africa
32,0,Liechtenstein,2020-12-03,LIE,38019.0,Europe
0,0,Lithuania,2020-12-03,LTU,2786844.0,Europe
673,4,Luxembourg,2020-12-03,LUX,619896.0,Europe
0,0,Madagascar,2020-12-03,MDG,26969307.0,Africa
12,0,Malawi,2020-12-03,MWI,18628747.0,Africa
851,2,Malaysia,2020-12-03,MYS,31949777.0,Asia
21,0,Maldives,2020-12-03,MDV,530953.0,Asia
75,1,Mali,2020-12-03,MLI,19658031.0,Africa
126,5,Malta,2020-12-03,MLT,502653.0,Europe
0,0,Marshall Islands,2020-12-03,MHL,58791.0,Oceania
153,2,Mauritania,2020-12-03,MRT,4525696.0,Africa
3,0,Mauritius,2020-12-03,MUS,1265711.0,Africa
11251,800,Mexico,2020-12-03,MEX,127575529.0,Americas
1717,20,Moldova,2020-12-03,MDA,2657637.0,Europe
4,0,Monaco,2020-12-03,MCO,38964.0,Europe
7,0,Mongolia,2020-12-03,MNG,3225167.0,Asia
502,6,Montenegro,2020-12-03,MNE,622137.0,Europe
4346,70,Morocco,2020-12-03,MAR,36471769.0,Africa
96,1,Mozambique,2020-12-03,MOZ,30366036.0,Africa
61,0,Namibia,2020-12-03,NAM,2494530.0,Africa
2794,9,Nepal,2020-12-03,NPL,28608710.0,Asia
5109,66,Netherlands,2020-12-03,NLD,17332850.0,Europe
9,0,New Zealand,2020-12-03,NZL,4917000.0,Oceania
0,0,Nicaragua,2020-12-03,NIC,6545502.0,Americas
54,1,Niger,2020-12-03,NER,23310715.0,Africa
122,1,Nigeria,2020-12-03,NGA,200963599.0,Africa
945,33,North Macedonia,2020-12-03,MKD,2083459.0,Europe
378,17,Norway,2020-12-03,NOR,5347896.0,Europe
237,0,Oman,2020-12-03,OMN,4974986.0,Asia
3499,39,Pakistan,2020-12-03,PAK,216565318.0,Asia
2028,16,Panama,2020-12-03,PAN,4246439.0,Americas
0,0,Papua New Guinea,2020-12-03,PNG,8776109.0,Oceania
1003,12,Paraguay,2020-12-03,PRY,7044636.0,Americas
0,0,Peru,2020-12-03,PER,32510453.0,Americas
1432,18,Philippines,2020-12-03,PHL,108116615.0,Asia
13823,609,Poland,2020-12-03,POL,37970874.0,Europe
3384,68,Portugal,2020-12-03,PRT,10269417.0,Europe
255,1,Qatar,2020-12-03,QAT,2832067.0,Asia
4916,135,Romania,2020-12-03,ROU,19356544.0,Europe
25043,580,Russia,2020-12-03,RUS,144373535.0,Europe
46,1,Rwanda,2020-12-03,RWA,12626950.0,Africa
