cases,deaths,countriesAndTerritories,dateRep,countryterritoryCode
44771,880,United_States_of_America,2020-10-02,USA
41982,930,United_States_of_America,2020-10-01,USA
43017,928,United_States_of_America,2020-09-30,USA
32998,314,United_States_of_America,2020-09-29,USA
36248,259,United_States_of_America,2020-09-28,USA
45368,723,United_States_of_America,2020-09-27,USA
55013,964,United_States_of_America,2020-09-26,USA
44213,901,United_States_of_America,2020-09-25,USA
37930,1102,United_States_of_America,2020-09-24,USA
38307,926,United_States_of_America,2020-09-23,USA
53153,372,United_States_of_America,2020-09-22,USA
39852,251,United_States_of_America,2020-09-21,USA
40295,669,United_States_of_America,2020-09-20,USA
50209,956,United_States_of_America,2020-09-19,USA
43567,831,United_States_of_America,2020-09-18,USA
24598,865,United_States_of_America,2020-09-17,USA
51473,1407,United_States_of_America,2020-09-16,USA
34841,451,United_States_of_America,2020-09-15,USA
33871,378,United_States_of_America,2020-09-14,USA
40820,685,United_States_of_America,2020-09-13,USA
48061,1227,United_States_of_America,2020-09-12,USA
37507,974,United_States_of_America,2020-09-11,USA
31927,1136,United_States_of_America,2020-09-10,USA
27122,471,United_States_of_America,2020-09-09,USA
24250,267,United_States_of_America,2020-09-08,USA
30555,403,United_States_of_America,2020-09-07,USA
44140,773,United_States_of_America,2020-09-06,USA
51071,968,United_States_of_America,2020-09-05,USA
36249,1053,United_States_of_America,2020-09-04,USA
38754,1055,United_States_of_America,2020-09-03,USA
44639,1091,United_States_of_America,2020-09-02,USA
33850,529,United_States_of_America,2020-09-01,USA
35581,290,United_States_of_America,2020-08-31,USA
44143,1006,United_States_of_America,2020-08-30,USA
49654,949,United_States_of_America,2020-08-29,USA
45909,1110,United_States_of_America,2020-08-28,USA
42848,1228,United_States_of_America,2020-08-27,USA
38119,1207,United_States_of_America,2020-08-26,USA
38298,473,United_States_of_America,2020-08-25,USA
34506,444,United_States_of_America,2020-08-24,USA
44378,956,United_States_of_America,2020-08-23,USA
49880,1151,United_States_of_America,2020-08-22,USA
44005,1078,United_States_of_America,2020-08-21,USA
47426,1356,United_States_of_America,2020-08-20,USA
44091,1324,United_States_of_America,2020-08-19,USA
35056,445,United_States_of_America,2020-08-18,USA
42104,571,United_States_of_America,2020-08-17,USA
48085,1035,United_States_of_America,2020-08-16,USA
64838,1336,United_States_of_America,2020-08-15,USA
51094,1083,United_States_of_America,2020-08-14,USA
55941,1490,United_States_of_America,2020-08-13,USA
46813,1076,United_States_of_America,2020-08-12,USA
49530,523,United_States_of_America,2020-08-11,USA
46847,513,United_States_of_America,2020-08-10,USA
56221,1069,United_States_of_America,2020-08-09,USA
58150,1252,United_States_of_America,2020-08-08,USA
59755,1848,United_States_of_America,2020-08-07,USA
52804,1450,United_States_of_America,2020-08-06,USA
57525,1403,United_States_of_America,2020-08-05,USA
45607,543,United_States_of_America,2020-08-04,USA
47511,413,United_States_of_America,2020-08-03,USA
58407,1133,United_States_of_America,2020-08-02,USA
67023,1244,United_States_of_America,2020-08-01,USA
68032,1357,United_States_of_America,2020-07-31,USA
74985,1457,United_States_of_America,2020-07-30,USA
61734,1245,United_States_of_America,2020-07-29,USA
56243,1076,United_States_of_America,2020-07-28,USA
55993,475,United_States_of_America,2020-07-27,USA
65498,914,United_States_of_America,2020-07-26,USA
78427,1304,United_States_of_America,2020-07-25,USA
63196,1052,United_States_of_America,2020-07-24,USA
68848,1124,United_States_of_America,2020-07-23,USA
72048,1160,United_States_of_America,2020-07-22,USA
56750,372,United_States_of_America,2020-07-21,USA
61796,415,United_States_of_America,2020-07-20,USA
63749,853,United_States_of_America,2020-07-19,USA
71494,908,United_States_of_America,2020-07-18,USA
76930,939,United_States_of_America,2020-07-17,USA
67717,953,United_States_of_America,2020-07-16,USA
68518,861,United_States_of_America,2020-07-15,USA
58114,400,United_States_of_America,2020-07-14,USA
57258,391,United_States_of_America,2020-07-13,USA
63051,717,United_States_of_America,2020-07-12,USA
66625,806,United_States_of_America,2020-07-11,USA
63004,982,United_States_of_America,2020-07-10,USA
58906,829,United_States_of_America,2020-07-09,USA
57473,1174,United_States_of_America,2020-07-08,USA
49990,359,United_States_of_America,2020-07-07,USA
49093,271,United_States_of_America,2020-07-06,USA
45221,242,United_States_of_America,2020-07-05,USA
54442,694,United_States_of_America,2020-07-04,USA
53399,678,United_States_of_America,2020-07-03,USA
52048,652,United_States_of_America,2020-07-02,USA
43880,1270,United_States_of_America,2020-07-01,USA
41556,336,United_States_of_America,2020-06-30,USA
38673,265,United_States_of_America,2020-06-29,USA
42486,500,United_States_of_America,2020-06-28,USA
45527,623,United_States_of_America,2020-06-27,USA
40949,2437,United_States_of_America,2020-06-26,USA
34339,751,United_States_of_America,2020-06-25,USA
34720,826,United_States_of_America,2020-06-24,USA
31390,427,United_States_of_America,2020-06-23,USA
25793,256,United_States_of_America,2020-06-22,USA
34158,607,United_States_of_America,2020-06-21,USA
29909,678,United_States_of_America,2020-06-20,USA
27762,717,United_States_of_America,2020-06-19,USA
25559,754,United_States_of_America,2020-06-18,USA
23705,836,United_States_of_America,2020-06-17,USA
19957,395,United_States_of_America,2020-06-16,USA
19543,296,United_States_of_America,2020-06-15,USA
25540,767,United_States_of_America,2020-06-14,USA
25639,849,United_States_of_America,2020-06-13,USA
22883,896,United_States_of_America,2020-06-12,USA
20614,918,United_States_of_America,2020-06-11,USA
18665,999,United_States_of_America,2020-06-10,USA
18822,493,United_States_of_America,2020-06-09,USA
22302,712,United_States_of_America,2020-06-08,USA
22223,659,United_States_of_America,2020-06-07,USA
25178,932,United_States_of_America,2020-06-06,USA
21140,1036,United_States_of_America,2020-06-05,USA
19699,994,United_States_of_America,2020-06-04,USA
20544,1034,United_States_of_America,2020-06-03,USA
21086,764,United_States_of_America,2020-06-02,USA
19807,602,United_States_of_America,2020-06-01,USA
23297,945,United_States_of_America,2020-05-31,USA
25337,1219,United_States_of_America,2020-05-30,USA
21817,1175,United_States_of_America,2020-05-29,USA
18721,1526,United_States_of_America,2020-05-28,USA
18910,696,United_States_of_America,2020-05-27,USA
19064,500,United_States_of_America,2020-05-26,USA
20568,633,United_States_of_America,2020-05-25,USA
21236,1080,United_States_of_America,2020-05-24,USA
24147,1305,United_States_of_America,2020-05-23,USA
25434,1263,United_States_of_America,2020-05-22,USA
23285,1518,United_States_of_America,2020-05-21,USA
19970,1568,United_States_of_America,2020-05-20,USA
21841,791,United_States_of_America,2020-05-19,USA
18873,808,United_States_of_America,2020-05-18,USA
24487,1186,United_States_of_America,2020-05-17,USA
25508,1662,United_States_of_America,2020-05-16,USA
27143,1773,United_States_of_America,2020-05-15,USA
20782,1746,United_States_of_America,2020-05-14,USA
22048,1703,United_States_of_America,2020-05-13,USA
18117,1156,United_States_of_America,2020-05-12,USA
20258,734,United_States_of_America,2020-05-11,USA
25612,1614,United_States_of_America,2020-05-10,USA
26957,1510,United_States_of_America,2020-05-09,USA
28369,2239,United_States_of_America,2020-05-08,USA
24128,2353,United_States_of_America,2020-05-07,USA
23841,2144,United_States_of_America,2020-05-06,USA
22593,1252,United_States_of_America,2020-05-05,USA
24972,1297,United_States_of_America,2020-05-04,USA
29288,1317,United_States_of_America,2020-05-03,USA
33955,2062,United_States_of_America,2020-05-02,USA
29917,2040,United_States_of_America,2020-05-01,USA
27326,2611,United_States_of_America,2020-04-30,USA
24132,2110,United_States_of_America,2020-04-29,USA
22541,1369,United_States_of_America,2020-04-28,USA
26857,1687,United_States_of_America,2020-04-27,USA
48529,2172,United_States_of_America,2020-04-26,USA
21352,1054,United_States_of_America,2020-04-25,USA
26543,3179,United_States_of_America,2020-04-24,USA
17588,1721,United_States_of_America,2020-04-23,USA
37289,2524,United_States_of_America,2020-04-22,USA
28065,1857,United_States_of_America,2020-04-21,USA
24601,1772,United_States_of_America,2020-04-20,USA
32922,1856,United_States_of_America,2020-04-19,USA
30833,3770,United_States_of_America,2020-04-18,USA
31667,2299,United_States_of_America,2020-04-17,USA
30148,4928,United_States_of_America,2020-04-16,USA
26922,2408,United_States_of_America,2020-04-15,USA
25023,1541,United_States_of_America,2020-04-14,USA
27620,1500,United_States_of_America,2020-04-13,USA
28391,1831,United_States_of_America,2020-04-12,USA
35527,2087,United_States_of_America,2020-04-11,USA
33901,1873,United_States_of_America,2020-04-10,USA
33323,1922,United_States_of_America,2020-04-09,USA
30613,1906,United_States_of_America,2020-04-08,USA
30561,1342,United_States_of_America,2020-04-07,USA
25398,1146,United_States_of_America,2020-04-06,USA
34272,1344,United_States_of_America,2020-04-05,USA
32425,1104,United_States_of_America,2020-04-04,USA
28819,915,United_States_of_America,2020-04-03,USA
27103,1059,United_States_of_America,2020-04-02,USA
24998,909,United_States_of_America,2020-04-01,USA
21595,661,United_States_of_America,2020-03-31,USA
18360,318,United_States_of_America,2020-03-30,USA
19979,484,United_States_of_America,2020-03-29,USA
18695,411,United_States_of_America,2020-03-28,USA
16797,246,United_States_of_America,2020-03-27,USA
13963,249,United_States_of_America,2020-03-26,USA
8789,211,United_States_of_America,2020-03-25,USA
11236,119,United_States_of_America,2020-03-24,USA
8459,131,United_States_of_America,2020-03-23,USA
7123,80,United_States_of_America,2020-03-22,USA
5374,110,United_States_of_America,2020-03-21,USA
4835,0,United_States_of_America,2020-03-20,USA
2988,42,United_States_of_America,2020-03-19,USA
1766,23,United_States_of_America,2020-03-18,USA
887,16,United_States_of_America,2020-03-17,USA
823,12,United_States_of_America,2020-03-16,USA
